ppl,position,title,link,channel,published_date,views,thumbnail
Joe Biden,,Former President Joe Biden diagnosed with 'aggressive' prostate cancer,https://www.youtube.com/watch?v=CbtUQ3vIJ6s,ABC News,,76624,https://i.ytimg.com/vi/CbtUQ3vIJ6s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFQcsdmM4Zb_wLr9cbSjkUQToJPg
Joe Biden,,WATCH: Blackburn Reads Off Damning Quotes From Ex-Biden Staffers About Ex-President's Mental Acuity,https://www.youtube.com/watch?v=YxevFBm_LEg,Forbes Breaking News,,74099,https://i.ytimg.com/vi/YxevFBm_LEg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsl49V2HMPogAVrZxP8MjBRWeXAQ
Joe Biden,,Donald Trump shows reporters Joe Biden’s letter | REUTERS,https://www.youtube.com/watch?v=X91HpjbDgb8,Reuters,,76002,https://i.ytimg.com/vi/X91HpjbDgb8/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhKIEooZTAP&rs=AOn4CLAJYvfj7te4qizDARDTXOF5BJPmnQ
Joe Biden,,Watch how #Biden has aged from 1974 to 2022. #shorts #gerontocracy #presidents #insidernews,https://www.youtube.com/watch?v=f7lms092xz8,Insider News,,8975221,https://i.ytimg.com/vi/f7lms092xz8/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBlAOAAtAFigIMCAAQARhlIEkoPzAP&rs=AOn4CLAwMdJV0X3D7bd1AGdVu3kmSdcf8w
Joe Biden,,Trump and Unions | Biden,https://www.youtube.com/watch?v=VUSiK6UAUt4,Joe Biden,,265149,https://i.ytimg.com/vi/VUSiK6UAUt4/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEsoNjAP&rs=AOn4CLDSPjnOcb8PMdaAlrL2mD-14GPaMQ
Joe Biden,,Former President Joe Biden answers questions about his health and cancer diagnosis,https://www.youtube.com/watch?v=tWAg9uIka4Q,KATU News,,3312,https://i.ytimg.com/vi/tWAg9uIka4Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCa4L7kEr09r-OuVvRxJHLPiZDhQ
Joe Biden,,Joe Biden breaks silence on devastating prostate cancer diagnosis,https://www.youtube.com/watch?v=A8SvGmXzvZY,Daily Mail World,,21195,https://i.ytimg.com/vi/A8SvGmXzvZY/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIE0oPTAP&rs=AOn4CLBlSzEylBEGRctC-ofk7JAJ6fmSrw
Joe Biden,,Was Joe Biden photoshopped into his own photo?,https://www.youtube.com/watch?v=meUpkBxeF7g,Daily Mail World,,11187,https://i.ytimg.com/vi/meUpkBxeF7g/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhQIFooZTAP&rs=AOn4CLD_KHgEHIbSDX7SpzoDmAd_XcPqdQ
Joe Biden,,Special Report: Former President Joe Biden diagnosed with aggressive form of prostate cancer,https://www.youtube.com/watch?v=e6meNdMqnig,NBC News,,485670,https://i.ytimg.com/vi/e6meNdMqnig/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCj_1SRLgtcRIrkSXzpzh6bACxGA
Joe Biden,,Joe Biden got arrested during his first visit to the Senate 😂,https://www.youtube.com/watch?v=TzGdScXUlHw,Letterman,,2198573,https://i.ytimg.com/vi/TzGdScXUlHw/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARhyIFAoQzAP&rs=AOn4CLBrAZRhWfAIwiFbpoPhmlNOorXDNQ
Joe Biden,,Video of Joe Biden Saying 'I Have Cancer' In 2022 Resurfaces Online,https://www.youtube.com/watch?v=nZGx511XZCU,Newsweek,,92522,https://i.ytimg.com/vi/nZGx511XZCU/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhOIFQoZTAP&rs=AOn4CLCOy-JigJU-BdB4VJHCZEHzXC4xbw
Joe Biden,,Reflecting on Biden's disastrous debate against Trump one year ago,https://www.youtube.com/watch?v=MHmkI7evYvk,Face the Nation,,629,https://i.ytimg.com/vi/MHmkI7evYvk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBeYS7VaBD1HAXPNaNmkVvkMUJRrQ
Joe Biden,,Joe Biden’s Greatest Gaffes of 2024,https://www.youtube.com/watch?v=AstHI0xQe60,On Demand News,,144216,https://i.ytimg.com/vi/AstHI0xQe60/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7ZSSeVKkbnT7Q9Ml_vorc3UTTdw
Joe Biden,,What Did Barron Trump Say to Joe Biden?,https://www.youtube.com/watch?v=fTdyl5JZq8g,Valuetainment,,6498439,https://i.ytimg.com/vi/fTdyl5JZq8g/hq720.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGCsgMSh_MA8=&rs=AOn4CLDSwH50qAgUoMXni-0D6WpPXFzbtQ
Joe Biden,,Should Trump sell his Tesla on Cars & Bids? The Joe Biden ATS-V had a Strong Result!,https://www.youtube.com/watch?v=3KArKhI-jfQ,Doug DeMuro,,29284,https://i.ytimg.com/vi/3KArKhI-jfQ/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGHIgPSg5MA8=&rs=AOn4CLD5jdhzF1mHSGoOXkm50DaR8Ud3Rw
Joe Biden,,Leavitt Points Finger Squarely At Obama And Biden In Defense Of Trump Iran Policy,https://www.youtube.com/watch?v=tZI_cltS98g,Forbes Breaking News,,16115,https://i.ytimg.com/vi/tZI_cltS98g/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAjRd6x_tMs_KTf6pa7oaD5AWeDdw
Joe Biden,,JUST IN: Schmitt Plays Brutal Video Of Dems 'Telling Us Not To Believe Our Lying Eyes' About Biden,https://www.youtube.com/watch?v=rZZj_QSTTmw,Forbes Breaking News,,657269,https://i.ytimg.com/vi/rZZj_QSTTmw/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCMLcv8PjwgUwjAnSyAmKbUyXReqA
Joe Biden,,Joe Biden Announces That He Will Debate Donald Trump Twice | Biden-Harris 2024,https://www.youtube.com/watch?v=O3o9eqO8G3I,Joe Biden,,439592,https://i.ytimg.com/vi/O3o9eqO8G3I/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD9r2KzLS86660bLdEs8NkZowTS1g
Joe Biden,,Bill O'Reilly STUNNED by the Democrat Defense For Joe Biden - We Have the Right to Know!,https://www.youtube.com/watch?v=3DJKqrxisVg,Bill O'Reilly,,178974,https://i.ytimg.com/vi/3DJKqrxisVg/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLARO6W-eQkLGjipTOwCK7qmH_a6dw
Joe Biden,,Former President Biden arrives at Bradley International Airport,https://www.youtube.com/watch?v=wEzW6L2Nq58,WTNH News8,,265534,https://i.ytimg.com/vi/wEzW6L2Nq58/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgXihWMA8=&rs=AOn4CLBSRpbUyQLErJ2N5JnZ6sJX9TXEJg
Joe Biden,,Joe Biden and Hillary Clinton react to Trump announcing the Gulf of Mexico's name change,https://www.youtube.com/watch?v=xzdlLD0mLoY,NBC News,,796745,https://i.ytimg.com/vi/xzdlLD0mLoY/hq720.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGEkgRyhlMA8=&rs=AOn4CLAt2AvyidUmUG8FgNSTIeOgRjajCg
Joe Biden,,‘Scandal bigger than Watergate’: GOP rep on Biden autopen,https://www.youtube.com/watch?v=1J-So8hsGlM,Fox Business,,15374,https://i.ytimg.com/vi/1J-So8hsGlM/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBVazAWDE_KnW1hP1wOdF9_cnld7Q
Joe Biden,,Rip the Joe Biden band-aid off,https://www.youtube.com/watch?v=spq6OAo7cx0,Pod Save America,,28905,https://i.ytimg.com/vi/spq6OAo7cx0/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgTyg_MA8=&rs=AOn4CLCL066p-WEhH1nkuaPLwhcpK0lOEw
Joe Biden,,Author reveals staged Biden town hall was so bad his campaign didn't use it,https://www.youtube.com/watch?v=mm6FJMJcAlM,CNN,,130587,https://i.ytimg.com/vi/mm6FJMJcAlM/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBZd9eJ9bh2hNIistgLEdfkXmCrgw
Joe Biden,,WATCH: Jake Tapper Plays Released Audio Of Biden 'Rambling' During Hur Interview For James Clyburn,https://www.youtube.com/watch?v=efHjpteaS0o,Forbes Breaking News,,46743,https://i.ytimg.com/vi/efHjpteaS0o/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAM6LVPFouQ3w7n74-QFuggguNn7w
Joe Biden,,Former President Joe Biden diagnosed with aggressive form of prostate cancer,https://www.youtube.com/watch?v=gw71oaHLZec,MSNBC,,271755,https://i.ytimg.com/vi/gw71oaHLZec/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC5rT_95d5BmJf5aAMiBdknFaElmA
Joe Biden,,Donald Trump and Joe Biden arrive for inauguration,https://www.youtube.com/watch?v=nkGGziYyqeI,Daily Mail World,,72962,https://i.ytimg.com/vi/nkGGziYyqeI/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgVShFMA8=&rs=AOn4CLDfWE2N5ccQa_5LzYn7-oQF7DZk8g
Joe Biden,,SHOCKING CLAIM: Biden's team 'set him up' on purpose to fail at debate,https://www.youtube.com/watch?v=IAuIdKjwv4Q,Fox News,,150139,https://i.ytimg.com/vi/IAuIdKjwv4Q/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBKluxQYJwsmOYyumsJ_Zw2ZrBsyQ
Joe Biden,,Joe Biden addresses the DNC | DNC Party Officer Elections,https://www.youtube.com/watch?v=RAIuve2LHcw,ONEST NETWORK,,37903,https://i.ytimg.com/vi/RAIuve2LHcw/hqdefault.jpg?sqp=-oaymwFBCOADEI4CSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AGqBYACkgOKAgwIABABGH8gPigkMA8=&rs=AOn4CLCdgFLGYwoq-tjFNc5Ar6D8qs8zxQ
Joe Biden,,Biden Pays Respects To Slain Minnesota Lawmaker And Husband,https://www.youtube.com/watch?v=UH_739gK0jY,Newsweek,,3341,https://i.ytimg.com/vi/UH_739gK0jY/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGQgZChkMA8=&rs=AOn4CLAnXlsW8aeAIjxPz_EmI5x1dgm_5w
Joe Biden,,The return of Joe Biden: Former president ‘tough talk’ under scrutiny amid decline allegations,https://www.youtube.com/watch?v=cXqX-TFrq2Y,Fox News,,67874,https://i.ytimg.com/vi/cXqX-TFrq2Y/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDEk4eOA7Ihi8K7Gj-x1wy47pWtgg
Joe Biden,,"What are we supposed to do with that smile, Joe?! #DailyShow #Biden #Trump #JonStewart",https://www.youtube.com/watch?v=7kTKbigkgqs,The Daily Show,,2801798,https://i.ytimg.com/vi/7kTKbigkgqs/hq720.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGFQgTShlMA8=&rs=AOn4CLDDHFb7ncy4-kBV1dpapMThPg2BLg
Joe Biden,,Former President Joe Biden gives Juneteenth speech at historic AME church in Texas,https://www.youtube.com/watch?v=fnhxCr1lsRs,AP Archive,,237,https://i.ytimg.com/vi/fnhxCr1lsRs/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCUi8vFwyXTUbI7u0PjMMqJ5ToBLw
Joe Biden,,Biden's memory lapses shown in new audio of 2023 special counsel interview,https://www.youtube.com/watch?v=Uhlm0n0Ocq0,CBS News,,18973,https://i.ytimg.com/vi/Uhlm0n0Ocq0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAfXaH8Qh_DX0JO3iG9_LPUGhouIQ
Joe Biden,,Doctor discusses Biden's cancer diagnosis,https://www.youtube.com/watch?v=24RkH1VNaS4,Eyewitness News ABC7NY,,26557,https://i.ytimg.com/vi/24RkH1VNaS4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgyclbY11TTleJBgUVWQMktVlM2g
Joe Biden,,"Joe Biden diagnosed with 'aggressive' prostate cancer, his office says | BBC News",https://www.youtube.com/watch?v=7ixQZo0OAko,BBC News,,207525,https://i.ytimg.com/vi/7ixQZo0OAko/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvgADLNn7WZaRLSpCIF4IAunIPug
Joe Biden,,Is Joe Biden fit for office? | JEFF DUNHAM,https://www.youtube.com/watch?v=W703s801Ec0,Jeff Dunham,,1192509,https://i.ytimg.com/vi/W703s801Ec0/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARhlIE8oRjAP&rs=AOn4CLAb1llRVdj4zfpzghxjyH6ltIVsBQ
Joe Biden,,We Treated President Biden Like S#*T! - Trevor Noah,https://www.youtube.com/watch?v=xma3ZdwtEJ4,Trevor Noah,,2987312,https://i.ytimg.com/vi/xma3ZdwtEJ4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCv20v2X-1Sdq-oaLIXlumWHpF3Yg
Joe Biden,,'WE'VE GOT A LOT OF EVIDENCE': Comer gives update on Biden autopen investigation,https://www.youtube.com/watch?v=d7ovXQILSCY,Fox Business,,448315,https://i.ytimg.com/vi/d7ovXQILSCY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDe4Daox5S60Plu-6YccHjApR1w8g
Joe Biden,,Pam Bondi Brings Up President Biden's Pardons When Asked Point Blank About Jan. 6 Pardons,https://www.youtube.com/watch?v=ireq1s_KKA8,Forbes Breaking News,,544873,https://i.ytimg.com/vi/ireq1s_KKA8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBF3QWA2MH5kLb0DWrBLNuPGcV1aw
Joe Biden,,Joe Biden's Most Awkward Gaffes EVER | Full Series,https://www.youtube.com/watch?v=gFPrVTFvH9I,On Demand News,,91599,https://i.ytimg.com/vi/gFPrVTFvH9I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmWp2WVA61DmkWFjy1v6jk4iR6xw
Joe Biden,,Roundtable on the Biden insider leak: short 3,https://www.youtube.com/watch?v=sIYJIZMCGQk,The Washington Examiner,,574,https://i.ytimg.com/vi/sIYJIZMCGQk/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFAoUDAP&rs=AOn4CLB04B0SCk3MyL8xKTgYlg32FXq_fg
Joe Biden,,Jill Biden's Behavior On The View Confirms What We All Suspected,https://www.youtube.com/watch?v=99N3qLHAg1g,Nicki Swift,,40873,https://i.ytimg.com/vi/99N3qLHAg1g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpF_ndlzToPd9MMk5nj7_ZxAilAg
Joe Biden,,New details emerge about Biden’s mental decline,https://www.youtube.com/watch?v=kCG6F8A9w-w,Fox News,,404445,https://i.ytimg.com/vi/kCG6F8A9w-w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBvNMWA-hmmBjpL7xfBlMuf-TMlQ
Joe Biden,,The Love - @BlackEyedPeas  and Jennifer Hudson | Joe Biden for President 2020,https://www.youtube.com/watch?v=G3U1YkOOHfk,Joe Biden,,552916,https://i.ytimg.com/vi/G3U1YkOOHfk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8hjESXKBtmbitajrd9fxbD_HECA
Joe Biden,,Biden ‘feeling good’ after cancer diagnosis,https://www.youtube.com/watch?v=R_wWbjSjQ5U,CNN,,835237,https://i.ytimg.com/vi/R_wWbjSjQ5U/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhCIEQofzAP&rs=AOn4CLC1eFLogMSdwNcrzbpts5tOutzeeg
Joe Biden,,'I Don't Want To Hear About The Biden Administration!': Jon Ossoff Gets Fed Up With Russell Vought,https://www.youtube.com/watch?v=epqdjIIkqnk,Forbes Breaking News,,315976,https://i.ytimg.com/vi/epqdjIIkqnk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAthqfi47eFLVUOKuEeTdrAgKthQg
Joe Biden,,MedStar Washington doctor on Joe Biden’s prostate cancer diagnosis and screenings | NBC4 Washington,https://www.youtube.com/watch?v=ogLDUwqAwPA,NBC4 Washington,,20572,https://i.ytimg.com/vi/ogLDUwqAwPA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_U6abUeglzhmCLTLYcxDB-_0lOw
Joe Biden,,Go From There | Joe Biden For President 2020,https://www.youtube.com/watch?v=n2Xufahbaq4,Joe Biden,,1884029,https://i.ytimg.com/vi/n2Xufahbaq4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNShmM58rmpMPttKaSkHzkxbb2Rw
Joe Biden,,OMG! Joe Biden SCREAMS AND YELLS In Speech TODAY in Delaware!,https://www.youtube.com/watch?v=qP358O9Be_Y,Creator Warp,,233852,https://i.ytimg.com/vi/qP358O9Be_Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfvvzcq4LjxYs07jNvh6aXwy8uqw
Joe Biden,,"What are we supposed to do with that smile, Joe?! #DailyShow #Biden #Trump #JonStewart",https://www.youtube.com/watch?v=7kTKbigkgqs,The Daily Show,,2801798,https://i.ytimg.com/vi/7kTKbigkgqs/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhUIE0oZTAP&rs=AOn4CLCMZTXXtjaErzVquyZGnQBJlLqiBA
Joe Biden,,Biden breaks silence on autopen scandal as KJP issues STUNNING reversal,https://www.youtube.com/watch?v=uvh9gFUgXeg,Fox News,,448513,https://i.ytimg.com/vi/uvh9gFUgXeg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDNpu4JW7v1digLBeqMnecFUOepQ
Joe Biden,,"If Biden's cancer covered up, people should go to prison: O'Reilly | On Balance",https://www.youtube.com/watch?v=RQh4NhY1okA,NewsNation,,338797,https://i.ytimg.com/vi/RQh4NhY1okA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwB3gSmPQ8j5TGrOVs8_3dvS07kg
Joe Biden,,Did White House Hide President Biden's Mental Decline?,https://www.youtube.com/watch?v=dqlTaUptabg,Inside Edition,,400616,https://i.ytimg.com/vi/dqlTaUptabg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqSYMpWK_RGHwbWe9fxLUgXCnlyQ
Joe Biden,,Joe Rogan Reacts to Joe Biden's Disastrous First Speech After Leaving Office | JRE Podcast,https://www.youtube.com/watch?v=b1qvDt7VGhA,Going Rogan,,19411,https://i.ytimg.com/vi/b1qvDt7VGhA/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIFMoQDAP&rs=AOn4CLDWa0VjCVJZbrDOI4kVonK90xVzbw
Joe Biden,,Donald Trump and Joe Biden arrive for inauguration,https://www.youtube.com/watch?v=nkGGziYyqeI,Daily Mail World,,72962,https://i.ytimg.com/vi/nkGGziYyqeI/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFUoRTAP&rs=AOn4CLAUXQwtFnMnX7vx7dlZnF2rTAljHA
Joe Biden,,Watch how #Biden has aged from 1974 to 2022. #shorts #gerontocracy #presidents #insidernews,https://www.youtube.com/watch?v=f7lms092xz8,Insider News,,8975221,https://i.ytimg.com/vi/f7lms092xz8/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBlAOAAtAFigIMCAAQARhlIEkoPzAP&rs=AOn4CLAwMdJV0X3D7bd1AGdVu3kmSdcf8w
Joe Biden,,MUST WATCH: Ted Cruz Brings Out The Autopen Stats To Issue Savage Takedown Of Biden's Presidency,https://www.youtube.com/watch?v=2MnRUBGqY9Y,Forbes Breaking News,,1822101,https://i.ytimg.com/vi/2MnRUBGqY9Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAARWD48dSN5XDrQAIeV9J2-2IzSg
Joe Biden,,WATCH: Schumer Asked Point Blank About Senate Hearing On Biden's Cognitive Ability,https://www.youtube.com/watch?v=lXeUyif6920,Forbes Breaking News,,14246,https://i.ytimg.com/vi/lXeUyif6920/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDInHIrILxaxZy0yFtvN2pg8RQkQ
Joe Biden,,Democrats Questioned About Reports Of Biden Decline | The View,https://www.youtube.com/watch?v=pLiAoEZtbHs,The View,,80018,https://i.ytimg.com/vi/pLiAoEZtbHs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIRpBw8Tw__S_pcWfqiSSF1evJfg
Joe Biden,,Jon Stewart Slams CNN’s “Bombshell” Biden Book Promo Amidst Cancer Diagnosis | The Daily Show,https://www.youtube.com/watch?v=LFeUo-nOxQU,The Daily Show,,5634303,https://i.ytimg.com/vi/LFeUo-nOxQU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnQbH37oDsSOKF_a-Da-sBU6k_pA
Joe Biden,,FULL SPEECH: President Joe Biden's farewell address to the nation,https://www.youtube.com/watch?v=T8vmhmilluM,ABC News,,923080,https://i.ytimg.com/vi/T8vmhmilluM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjSdHoJFWJoxWxza-ZtexxPF9E2g
Joe Biden,,A Reckoning for the Biden Cover-Up,https://www.youtube.com/watch?v=ezJA0ERy9ak,Wall Street Journal Opinion,,172317,https://i.ytimg.com/vi/ezJA0ERy9ak/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPzBSyBkhUSZpRei06recQe-jMMw
Joe Biden,,New book details Biden’s deteriorating health in the White House before 2024 election,https://www.youtube.com/watch?v=CXamya5r-6g,CNN,,82571,https://i.ytimg.com/vi/CXamya5r-6g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgae9nc9py_dnF_4jDDdU6SS-PCg
Joe Biden,,Biden-Hur interview: Biden struggles to recall when son Beau died,https://www.youtube.com/watch?v=ugM76taxz2E,Axios,,502326,https://i.ytimg.com/vi/ugM76taxz2E/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyID0oNzAP&rs=AOn4CLCbo4KeDh6StyoHC8vE2yrcUCK7aw
Joe Biden,,Full Debate: Biden and Trump in the First 2024 Presidential Debate | WSJ,https://www.youtube.com/watch?v=qqG96G8YdcE,The Wall Street Journal,,23871279,https://i.ytimg.com/vi/qqG96G8YdcE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZeuQDiZd5o_X8eX5r_gZ8B7rOXA
